CountryName,CountryCode,IndicatorName,Year,Value
Chad,TCD,GDP growth (annual %),1975,9.010267306
Chile,CHL,GDP growth (annual %),1975,-11.36278013
China,CHN,GDP growth (annual %),1975,8.699999996
Colombia,COL,GDP growth (annual %),1975,2.248047059
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1975,-4.981631005
"Congo, Rep.",COG,GDP growth (annual %),1975,7.731596839
Costa Rica,CRI,GDP growth (annual %),1975,2.100071039
Cote d'Ivoire,CIV,GDP growth (annual %),1975,8.252886369
Cuba,CUB,GDP growth (annual %),1975,9.476426331
Denmark,DNK,GDP growth (annual %),1975,-1.221451732
Dominican Republic,DOM,GDP growth (annual %),1975,5.193253357
Ecuador,ECU,GDP growth (annual %),1975,10.972154
"Egypt, Arab Rep.",EGY,GDP growth (annual %),1975,8.939172851
El Salvador,SLV,GDP growth (annual %),1975,2.923531888
Fiji,FJI,GDP growth (annual %),1975,0.530209854
Finland,FIN,GDP growth (annual %),1975,1.804897704
France,FRA,GDP growth (annual %),1975,-0.980059534
French Polynesia,PYF,GDP growth (annual %),1975,-4.902702395
Gabon,GAB,GDP growth (annual %),1975,19.19011491
"Gambia, The",GMB,GDP growth (annual %),1975,12.39342908
Georgia,GEO,GDP growth (annual %),1975,7.380945301
Germany,DEU,GDP growth (annual %),1975,-0.866738895
Ghana,GHA,GDP growth (annual %),1975,-12.43162902
Greece,GRC,GDP growth (annual %),1975,6.366808657
Greenland,GRL,GDP growth (annual %),1975,0.646239391
Guatemala,GTM,GDP growth (annual %),1975,1.949990826
Guinea-Bissau,GNB,GDP growth (annual %),1975,7.84558432
Guyana,GUY,GDP growth (annual %),1975,8.483021513
Honduras,HND,GDP growth (annual %),1975,2.130681763
"Hong Kong SAR, China",HKG,GDP growth (annual %),1975,0.492108264
Iceland,ISL,GDP growth (annual %),1975,0.64615508
India,IND,GDP growth (annual %),1975,9.149912014
Indonesia,IDN,GDP growth (annual %),1975,6.183428952
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1975,-0.326216241
Iraq,IRQ,GDP growth (annual %),1975,12.49066467
Ireland,IRL,GDP growth (annual %),1975,5.656645585
Israel,ISR,GDP growth (annual %),1975,3.318343376
Italy,ITA,GDP growth (annual %),1975,-2.090162917
Jamaica,JAM,GDP growth (annual %),1975,-0.256092257
Japan,JPN,GDP growth (annual %),1975,3.091575916
Kenya,KEN,GDP growth (annual %),1975,0.882203178
Kiribati,KIR,GDP growth (annual %),1975,5.344419884
"Korea, Rep.",KOR,GDP growth (annual %),1975,7.33744578
Kuwait,KWT,GDP growth (annual %),1975,-8.000088326
Lesotho,LSO,GDP growth (annual %),1975,-13.51349626
Liberia,LBR,GDP growth (annual %),1975,-3.468589489
Liechtenstein,LIE,GDP growth (annual %),1975,1.669232277
Luxembourg,LUX,GDP growth (annual %),1975,-6.571370639
Madagascar,MDG,GDP growth (annual %),1975,1.258691634
Malawi,MWI,GDP growth (annual %),1975,6.086823808
Malaysia,MYS,GDP growth (annual %),1975,0.80167001
Mali,MLI,GDP growth (annual %),1975,11.62504913
Malta,MLT,GDP growth (annual %),1975,19.56009421
Mauritania,MRT,GDP growth (annual %),1975,-5.134374446
Mexico,MEX,GDP growth (annual %),1975,5.744485049
Monaco,MCO,GDP growth (annual %),1975,-0.972637494
Morocco,MAR,GDP growth (annual %),1975,7.558221616
Myanmar,MMR,GDP growth (annual %),1975,4.152709189
Nepal,NPL,GDP growth (annual %),1975,1.456470708
Netherlands,NLD,GDP growth (annual %),1975,0.002028683
New Caledonia,NCL,GDP growth (annual %),1975,6.499471805
Nicaragua,NIC,GDP growth (annual %),1975,-0.153246894
Niger,NER,GDP growth (annual %),1975,-2.793193436
Nigeria,NGA,GDP growth (annual %),1975,-5.227747559
Norway,NOR,GDP growth (annual %),1975,4.95203452
Oman,OMN,GDP growth (annual %),1975,24.43350274
Pakistan,PAK,GDP growth (annual %),1975,4.211415631
Panama,PAN,GDP growth (annual %),1975,1.590829396
Papua New Guinea,PNG,GDP growth (annual %),1975,-0.87988417
Paraguay,PRY,GDP growth (annual %),1975,6.852444714
Peru,PER,GDP growth (annual %),1975,3.401563994
Philippines,PHL,GDP growth (annual %),1975,5.564773624
Portugal,PRT,GDP growth (annual %),1975,-4.347630947
Puerto Rico,PRI,GDP growth (annual %),1975,-0.654565799
Rwanda,RWA,GDP growth (annual %),1975,-2.113825414
San Marino,SMR,GDP growth (annual %),1975,-2.090160529
Saudi Arabia,SAU,GDP growth (annual %),1975,1.110478644
Senegal,SEN,GDP growth (annual %),1975,7.535662599
Seychelles,SYC,GDP growth (annual %),1975,3.177405072
Sierra Leone,SLE,GDP growth (annual %),1975,1.669216524
Singapore,SGP,GDP growth (annual %),1975,4.609005081
Somalia,SOM,GDP growth (annual %),1975,30.07369858
South Africa,ZAF,GDP growth (annual %),1975,1.695372222
Spain,ESP,GDP growth (annual %),1975,0.542203325
Sri Lanka,LKA,GDP growth (annual %),1975,6.126219481
St. Vincent and the Grenadines,VCT,GDP growth (annual %),1975,-7.608709435
Sudan,SDN,GDP growth (annual %),1975,15.71346645
Swaziland,SWZ,GDP growth (annual %),1975,13.90844509
Sweden,SWE,GDP growth (annual %),1975,2.552862676
Syrian Arab Republic,SYR,GDP growth (annual %),1975,19.52460785
Thailand,THA,GDP growth (annual %),1975,4.970405228
Togo,TGO,GDP growth (annual %),1975,2.440541185
Trinidad and Tobago,TTO,GDP growth (annual %),1975,1.477963393
Tunisia,TUN,GDP growth (annual %),1975,7.15610006
Turkey,TUR,GDP growth (annual %),1975,7.174112693
United Kingdom,GBR,GDP growth (annual %),1975,-1.549433246
United States,USA,GDP growth (annual %),1975,-0.197678537
Uruguay,URY,GDP growth (annual %),1975,6.096914313
"Venezuela, RB",VEN,GDP growth (annual %),1975,2.896258132
Virgin Islands (U.S.),VIR,GDP growth (annual %),1975,-0.6156429
Zambia,ZMB,GDP growth (annual %),1975,-2.269328842
Zimbabwe,ZWE,GDP growth (annual %),1975,-1.931223239
Arab World,ARB,GDP growth (annual %),1976,12.60122516
Caribbean small states,CSS,GDP growth (annual %),1976,0.084606262
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1976,4.424406439
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1976,3.06490255
Euro area,EMU,GDP growth (annual %),1976,5.012648417
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1976,4.725867085
European Union,EUU,GDP growth (annual %),1976,4.578807542
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1976,3.86654403
High income,HIC,GDP growth (annual %),1976,4.945339578
High income: OECD,OEC,GDP growth (annual %),1976,4.81410802
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1976,5.624654273
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1976,6.590188075
Low & middle income,LMY,GDP growth (annual %),1976,6.650417172
Lower middle income,LMC,GDP growth (annual %),1976,5.483164076
Middle East & North Africa (all income levels),MEA,GDP growth (annual %),1976,13.37230235
Middle East & North Africa (developing only),MNA,GDP growth (annual %),1976,15.34903997
Middle income,MIC,GDP growth (annual %),1976,6.79416883
North America,NAC,GDP growth (annual %),1976,5.370525604
OECD members,OED,GDP growth (annual %),1976,4.859691724
South Asia,SAS,GDP growth (annual %),1976,2.434736779
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1976,4.637437395
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1976,4.624540056
Upper middle income,UMC,GDP growth (annual %),1976,7.220687397
World,WLD,GDP growth (annual %),1976,5.154419749
Algeria,DZA,GDP growth (annual %),1976,8.386756483
Andorra,ADO,GDP growth (annual %),1976,3.303791457
Argentina,ARG,GDP growth (annual %),1976,-2.018251517
Australia,AUS,GDP growth (annual %),1976,2.589663293
Austria,AUT,GDP growth (annual %),1976,4.578445396
"Bahamas, The",BHS,GDP growth (annual %),1976,5.185184972
Bangladesh,BGD,GDP growth (annual %),1976,5.661361201
Belgium,BEL,GDP growth (annual %),1976,5.652745928
Belize,BLZ,GDP growth (annual %),1976,-0.034020943
Benin,BEN,GDP growth (annual %),1976,0.884356331
Bermuda,BMU,GDP growth (annual %),1976,8.938547486
Bolivia,BOL,GDP growth (annual %),1976,4.614567334
Botswana,BWA,GDP growth (annual %),1976,10.64737671
Brazil,BRA,GDP growth (annual %),1976,9.790410161
Brunei Darussalam,BRN,GDP growth (annual %),1976,20.15539349
Burkina Faso,BFA,GDP growth (annual %),1976,8.53489497
Burundi,BDI,GDP growth (annual %),1976,7.942660976
Cameroon,CMR,GDP growth (annual %),1976,-5.495138397
Canada,CAN,GDP growth (annual %),1976,5.199302438
Central African Republic,CAF,GDP growth (annual %),1976,5.432442629
Chad,TCD,GDP growth (annual %),1976,2.98076527
Chile,CHL,GDP growth (annual %),1976,3.406383573
China,CHN,GDP growth (annual %),1976,-1.599999998
Colombia,COL,GDP growth (annual %),1976,4.817187269
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1976,-5.309002081
"Congo, Rep.",COG,GDP growth (annual %),1976,0.916286753
Costa Rica,CRI,GDP growth (annual %),1976,5.517564408
Cote d'Ivoire,CIV,GDP growth (annual %),1976,12.91639744
Cuba,CUB,GDP growth (annual %),1976,5.427960425
Cyprus,CYP,GDP growth (annual %),1976,20.26629245
Denmark,DNK,GDP growth (annual %),1976,6.093500398
Dominican Republic,DOM,GDP growth (annual %),1976,6.728122643
Ecuador,ECU,GDP growth (annual %),1976,7.397187619
"Egypt, Arab Rep.",EGY,GDP growth (annual %),1976,14.62724783
El Salvador,SLV,GDP growth (annual %),1976,5.049260177
Fiji,FJI,GDP growth (annual %),1976,2.736163022
Finland,FIN,GDP growth (annual %),1976,0.344382966
France,FRA,GDP growth (annual %),1976,4.314246107
French Polynesia,PYF,GDP growth (annual %),1976,8.203616323
Gabon,GAB,GDP growth (annual %),1976,35.62533797
"Gambia, The",GMB,GDP growth (annual %),1976,7.351225734
Georgia,GEO,GDP growth (annual %),1976,6.097564234
Germany,DEU,GDP growth (annual %),1976,4.949258392
Ghana,GHA,GDP growth (annual %),1976,-3.530182806
Greece,GRC,GDP growth (annual %),1976,6.851897985
Greenland,GRL,GDP growth (annual %),1976,5.95920961
Guatemala,GTM,GDP growth (annual %),1976,7.387265623
Guinea-Bissau,GNB,GDP growth (annual %),1976,4.943455305
Guyana,GUY,GDP growth (annual %),1976,1.536913278
Honduras,HND,GDP growth (annual %),1976,10.50069306
"Hong Kong SAR, China",HKG,GDP growth (annual %),1976,16.16415348
Iceland,ISL,GDP growth (annual %),1976,5.95936751
India,IND,GDP growth (annual %),1976,1.663103637
Indonesia,IDN,GDP growth (annual %),1976,5.988146459
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1976,18.26043563
Iraq,IRQ,GDP growth (annual %),1976,17.17510373
Ireland,IRL,GDP growth (annual %),1976,1.394808118
Israel,ISR,GDP growth (annual %),1976,1.315853896
Italy,ITA,GDP growth (annual %),1976,7.125385163
Jamaica,JAM,GDP growth (annual %),1976,-6.694245095
Japan,JPN,GDP growth (annual %),1976,3.974984091
Jordan,JOR,GDP growth (annual %),1976,24.30957216
Kenya,KEN,GDP growth (annual %),1976,2.153964497
Kiribati,KIR,GDP growth (annual %),1976,-26.76823252
"Korea, Rep.",KOR,GDP growth (annual %),1976,13.45565142
Kuwait,KWT,GDP growth (annual %),1976,9.098076499
Lesotho,LSO,GDP growth (annual %),1976,11.04912943
Liberia,LBR,GDP growth (annual %),1976,5.310734074
Liechtenstein,LIE,GDP growth (annual %),1976,4.75867204
Luxembourg,LUX,GDP growth (annual %),1976,2.534331226
Madagascar,MDG,GDP growth (annual %),1976,-3.068858391
Malawi,MWI,GDP growth (annual %),1976,4.997731259
Malaysia,MYS,GDP growth (annual %),1976,11.5638362
Mali,MLI,GDP growth (annual %),1976,13.62343854
Malta,MLT,GDP growth (annual %),1976,17.01708276
Mauritania,MRT,GDP growth (annual %),1976,8.546104922
Mexico,MEX,GDP growth (annual %),1976,4.417444135
Monaco,MCO,GDP growth (annual %),1976,4.411628782
Morocco,MAR,GDP growth (annual %),1976,10.81278132
Myanmar,MMR,GDP growth (annual %),1976,6.080396231
Nepal,NPL,GDP growth (annual %),1976,4.39853618
Netherlands,NLD,GDP growth (annual %),1976,4.456309603
New Caledonia,NCL,GDP growth (annual %),1976,2.299998218
Nicaragua,NIC,GDP growth (annual %),1976,5.209454497
Niger,NER,GDP growth (annual %),1976,0.678203402
Nigeria,NGA,GDP growth (annual %),1976,9.04235173
Norway,NOR,GDP growth (annual %),1976,5.825551029
Oman,OMN,GDP growth (annual %),1976,20.54012292
Pakistan,PAK,GDP growth (annual %),1976,5.15618959
Panama,PAN,GDP growth (annual %),1976,1.643639439
Papua New Guinea,PNG,GDP growth (annual %),1976,-3.38844861
Paraguay,PRY,GDP growth (annual %),1976,7.525949531
Peru,PER,GDP growth (annual %),1976,1.960723169
Philippines,PHL,GDP growth (annual %),1976,8.806630567
Portugal,PRT,GDP growth (annual %),1976,6.900230963
Puerto Rico,PRI,GDP growth (annual %),1976,6.243087975
Rwanda,RWA,GDP growth (annual %),1976,19.50457717
San Marino,SMR,GDP growth (annual %),1976,7.125491662
Saudi Arabia,SAU,GDP growth (annual %),1976,11.94382167
Senegal,SEN,GDP growth (annual %),1976,8.920503704
Seychelles,SYC,GDP growth (annual %),1976,16.27764772
Sierra Leone,SLE,GDP growth (annual %),1976,-0.449176342
Singapore,SGP,GDP growth (annual %),1976,7.436719232
Somalia,SOM,GDP growth (annual %),1976,-1.016716701
South Africa,ZAF,GDP growth (annual %),1976,2.24998662
Spain,ESP,GDP growth (annual %),1976,3.303791529
Sri Lanka,LKA,GDP growth (annual %),1976,3.335108474
St. Vincent and the Grenadines,VCT,GDP growth (annual %),1976,10.37682032
Sudan,SDN,GDP growth (annual %),1976,16.66521974
Suriname,SUR,GDP growth (annual %),1976,-3.572094849
Swaziland,SWZ,GDP growth (annual %),1976,-2.119437065
Sweden,SWE,GDP growth (annual %),1976,1.05810486
Syrian Arab Republic,SYR,GDP growth (annual %),1976,10.96171913
Thailand,THA,GDP growth (annual %),1976,9.326811082
Togo,TGO,GDP growth (annual %),1976,-2.05152259
Trinidad and Tobago,TTO,GDP growth (annual %),1976,6.405148859
Tunisia,TUN,GDP growth (annual %),1976,7.876852578
Turkey,TUR,GDP growth (annual %),1976,10.46117958
United Arab Emirates,ARE,GDP growth (annual %),1976,16.52685649
United Kingdom,GBR,GDP growth (annual %),1976,3.028329852
United States,USA,GDP growth (annual %),1976,5.386090051
Uruguay,URY,GDP growth (annual %),1976,3.935470176
"Venezuela, RB",VEN,GDP growth (annual %),1976,7.727739497
Virgin Islands (U.S.),VIR,GDP growth (annual %),1976,-2.322966529
Zambia,ZMB,GDP growth (annual %),1976,6.220975138
Zimbabwe,ZWE,GDP growth (annual %),1976,0.464838906
Arab World,ARB,GDP growth (annual %),1977,8.298998395
Caribbean small states,CSS,GDP growth (annual %),1977,4.391923345
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1977,5.21487435
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1977,7.704947925
Euro area,EMU,GDP growth (annual %),1977,3.087002881
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1977,2.885431548
European Union,EUU,GDP growth (annual %),1977,2.839437081
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1977,3.941453679
High income,HIC,GDP growth (annual %),1977,3.951334969
High income: OECD,OEC,GDP growth (annual %),1977,3.769940239
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1977,4.70446475
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1977,4.093198693
Low & middle income,LMY,GDP growth (annual %),1977,4.080662036
Lower middle income,LMC,GDP growth (annual %),1977,6.571726766
Middle East & North Africa (all income levels),MEA,GDP growth (annual %),1977,4.382361834
Middle East & North Africa (developing only),MNA,GDP growth (annual %),1977,0.681511169
Middle income,MIC,GDP growth (annual %),1977,4.131726272
North America,NAC,GDP growth (annual %),1977,4.504467171
OECD members,OED,GDP growth (annual %),1977,3.757870131
Small states,SST,GDP growth (annual %),1977,0.320851958
South Asia,SAS,GDP growth (annual %),1977,6.402160269
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1977,1.839261925
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1977,1.849091099
Upper middle income,UMC,GDP growth (annual %),1977,3.351579377
World,WLD,GDP growth (annual %),1977,3.967429822
Algeria,DZA,GDP growth (annual %),1977,5.258585985
Andorra,ADO,GDP growth (annual %),1977,2.838574307
Argentina,ARG,GDP growth (annual %),1977,6.934147755
Australia,AUS,GDP growth (annual %),1977,3.607278322
Austria,AUT,GDP growth (annual %),1977,5.079980839
"Bahamas, The",BHS,GDP growth (annual %),1977,9.154929219
Bangladesh,BGD,GDP growth (annual %),1977,2.67305605
Belgium,BEL,GDP growth (annual %),1977,0.626154768
Belize,BLZ,GDP growth (annual %),1977,6.496594287
Benin,BEN,GDP growth (annual %),1977,4.983663721
Bermuda,BMU,GDP growth (annual %),1977,5.897435897
Bolivia,BOL,GDP growth (annual %),1977,4.971216087
Botswana,BWA,GDP growth (annual %),1977,12.01204009
Brazil,BRA,GDP growth (annual %),1977,4.606318061
Brunei Darussalam,BRN,GDP growth (annual %),1977,10.91669723
Burkina Faso,BFA,GDP growth (annual %),1977,0.370353558
Burundi,BDI,GDP growth (annual %),1977,11.46945304
Cameroon,CMR,GDP growth (annual %),1977,13.73987152
Canada,CAN,GDP growth (annual %),1977,3.458230596
Central African Republic,CAF,GDP growth (annual %),1977,3.806281067
Chad,TCD,GDP growth (annual %),1977,2.234624849
Chile,CHL,GDP growth (annual %),1977,8.697440297
China,CHN,GDP growth (annual %),1977,7.599999996
Colombia,COL,GDP growth (annual %),1977,4.148013439
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1977,0.760793602
"Congo, Rep.",COG,GDP growth (annual %),1977,-8.953427981
Costa Rica,CRI,GDP growth (annual %),1977,8.904474431
Cote d'Ivoire,CIV,GDP growth (annual %),1977,7.314459155
Cuba,CUB,GDP growth (annual %),1977,8.709502863
Cyprus,CYP,GDP growth (annual %),1977,16.3620002
Denmark,DNK,GDP growth (annual %),1977,1.978853936
Dominican Republic,DOM,GDP growth (annual %),1977,4.981783949
Ecuador,ECU,GDP growth (annual %),1977,1.604842112
"Egypt, Arab Rep.",EGY,GDP growth (annual %),1977,12.83695849
El Salvador,SLV,GDP growth (annual %),1977,6.78006173
Fiji,FJI,GDP growth (annual %),1977,5.904011483
Finland,FIN,GDP growth (annual %),1977,0.239510404
France,FRA,GDP growth (annual %),1977,3.451368946
French Polynesia,PYF,GDP growth (annual %),1977,2.078992708
Gabon,GAB,GDP growth (annual %),1977,-12.58209117
"Gambia, The",GMB,GDP growth (annual %),1977,3.439576058
Georgia,GEO,GDP growth (annual %),1977,6.896550161
Germany,DEU,GDP growth (annual %),1977,3.347218088
Ghana,GHA,GDP growth (annual %),1977,2.274107244
Greece,GRC,GDP growth (annual %),1977,2.941001771
Greenland,GRL,GDP growth (annual %),1977,8.822314651
Guatemala,GTM,GDP growth (annual %),1977,7.809220685
Guinea-Bissau,GNB,GDP growth (annual %),1977,-7.170069971
Guyana,GUY,GDP growth (annual %),1977,-2.63867966
Honduras,HND,GDP growth (annual %),1977,10.38388909
"Hong Kong SAR, China",HKG,GDP growth (annual %),1977,11.72584641
Iceland,ISL,GDP growth (annual %),1977,8.822277252
India,IND,GDP growth (annual %),1977,7.254764585
Indonesia,IDN,GDP growth (annual %),1977,8.636465156
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1977,-2.773577692
Iraq,IRQ,GDP growth (annual %),1977,1.899959394
Ireland,IRL,GDP growth (annual %),1977,8.211300289
Israel,ISR,GDP growth (annual %),1977,-0.007967159
Italy,ITA,GDP growth (annual %),1977,2.560500795
Jamaica,JAM,GDP growth (annual %),1977,-2.597548698
Japan,JPN,GDP growth (annual %),1977,4.39033795
Jordan,JOR,GDP growth (annual %),1977,6.509946267
Kenya,KEN,GDP growth (annual %),1977,9.453797849
Kiribati,KIR,GDP growth (annual %),1977,-4.612629567
"Korea, Rep.",KOR,GDP growth (annual %),1977,11.81775501
Kuwait,KWT,GDP growth (annual %),1977,-0.103370273
Lesotho,LSO,GDP growth (annual %),1977,21.80903331
Liberia,LBR,GDP growth (annual %),1977,1.587984567
Liechtenstein,LIE,GDP growth (annual %),1977,4.758677091
Luxembourg,LUX,GDP growth (annual %),1977,1.569777033
Madagascar,MDG,GDP growth (annual %),1977,2.364000359
Malawi,MWI,GDP growth (annual %),1977,4.918031365
Malaysia,MYS,GDP growth (annual %),1977,7.756474348
Mali,MLI,GDP growth (annual %),1977,6.348647195
Malta,MLT,GDP growth (annual %),1977,12.18416622
Mauritania,MRT,GDP growth (annual %),1977,-1.8785937
Mauritius,MUS,GDP growth (annual %),1977,6.547619048
Mexico,MEX,GDP growth (annual %),1977,3.390639707
Monaco,MCO,GDP growth (annual %),1977,3.553236083
Morocco,MAR,GDP growth (annual %),1977,6.059167676
Myanmar,MMR,GDP growth (annual %),1977,5.952286611
Nepal,NPL,GDP growth (annual %),1977,3.016973441
Netherlands,NLD,GDP growth (annual %),1977,2.520440469
New Caledonia,NCL,GDP growth (annual %),1977,1.899824279
Nicaragua,NIC,GDP growth (annual %),1977,8.368480533
Niger,NER,GDP growth (annual %),1977,7.764581119
Nigeria,NGA,GDP growth (annual %),1977,6.024117846
Norway,NOR,GDP growth (annual %),1977,4.160767206
Oman,OMN,GDP growth (annual %),1977,1.00721833
Pakistan,PAK,GDP growth (annual %),1977,3.947698287
Panama,PAN,GDP growth (annual %),1977,1.155447342
Papua New Guinea,PNG,GDP growth (annual %),1977,0.834815597
Paraguay,PRY,GDP growth (annual %),1977,11.4940816
Peru,PER,GDP growth (annual %),1977,0.402916641
Philippines,PHL,GDP growth (annual %),1977,5.602055577
Portugal,PRT,GDP growth (annual %),1977,5.602597252
Puerto Rico,PRI,GDP growth (annual %),1977,5.950680366
Rwanda,RWA,GDP growth (annual %),1977,1.99410948
San Marino,SMR,GDP growth (annual %),1977,2.560374869
Saudi Arabia,SAU,GDP growth (annual %),1977,6.89417868
Senegal,SEN,GDP growth (annual %),1977,-2.682905305
Seychelles,SYC,GDP growth (annual %),1977,-6.190226813
Sierra Leone,SLE,GDP growth (annual %),1977,0.04667581
Singapore,SGP,GDP growth (annual %),1977,7.486151919
Somalia,SOM,GDP growth (annual %),1977,23.30749051
South Africa,ZAF,GDP growth (annual %),1977,-0.094095706
Spain,ESP,GDP growth (annual %),1977,2.838574285
Sri Lanka,LKA,GDP growth (annual %),1977,5.100602939
St. Vincent and the Grenadines,VCT,GDP growth (annual %),1977,13.22941109
Sudan,SDN,GDP growth (annual %),1977,6.223853782
Suriname,SUR,GDP growth (annual %),1977,10.09125098
Swaziland,SWZ,GDP growth (annual %),1977,1.009592175
Sweden,SWE,GDP growth (annual %),1977,-1.596258582
Syrian Arab Republic,SYR,GDP growth (annual %),1977,-1.273737974
Thailand,THA,GDP growth (annual %),1977,9.843463235
Togo,TGO,GDP growth (annual %),1977,6.95908537
Trinidad and Tobago,TTO,GDP growth (annual %),1977,9.121791551
Tunisia,TUN,GDP growth (annual %),1977,3.411095743
Turkey,TUR,GDP growth (annual %),1977,3.406669805
United Arab Emirates,ARE,GDP growth (annual %),1977,21.43933016
United Kingdom,GBR,GDP growth (annual %),1977,2.596265856
United States,USA,GDP growth (annual %),1977,4.608597407
Uruguay,URY,GDP growth (annual %),1977,1.455461179
"Venezuela, RB",VEN,GDP growth (annual %),1977,6.270783552
Virgin Islands (U.S.),VIR,GDP growth (annual %),1977,-1.066589795
Zambia,ZMB,GDP growth (annual %),1977,-4.564236058
Zimbabwe,ZWE,GDP growth (annual %),1977,-6.860703193
Arab World,ARB,GDP growth (annual %),1978,1.674562132
Caribbean small states,CSS,GDP growth (annual %),1978,6.456039253
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1978,5.710443465
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1978,9.863785807
Euro area,EMU,GDP growth (annual %),1978,3.130694669
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1978,3.215667315
European Union,EUU,GDP growth (annual %),1978,3.236029044
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1978,2.509793351
High income,HIC,GDP growth (annual %),1978,4.246824243
High income: OECD,OEC,GDP growth (annual %),1978,4.35728001
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1978,4.46807515
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1978,5.650811528
Low & middle income,LMY,GDP growth (annual %),1978,4.22436124
Lower middle income,LMC,GDP growth (annual %),1978,4.835385593
Middle East & North Africa (all income levels),MEA,GDP growth (annual %),1978,-2.130777843
Middle East & North Africa (developing only),MNA,GDP growth (annual %),1978,-3.916613953
Middle income,MIC,GDP growth (annual %),1978,4.311845043
North America,NAC,GDP growth (annual %),1978,5.415051944
OECD members,OED,GDP growth (annual %),1978,4.429486392
Small states,SST,GDP growth (annual %),1978,-0.048201556
South Asia,SAS,GDP growth (annual %),1978,6.054049675
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1978,0.691385464
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1978,0.66831628
Upper middle income,UMC,GDP growth (annual %),1978,4.139274317
World,WLD,GDP growth (annual %),1978,4.244033617
Algeria,DZA,GDP growth (annual %),1978,9.2148357
Andorra,ADO,GDP growth (annual %),1978,1.463003413
Antigua and Barbuda,ATG,GDP growth (annual %),1978,4.184123692
Argentina,ARG,GDP growth (annual %),1978,-4.506124802
Australia,AUS,GDP growth (annual %),1978,0.896974943
Austria,AUT,GDP growth (annual %),1978,-0.210653522
"Bahamas, The",BHS,GDP growth (annual %),1978,14.17952014
Bangladesh,BGD,GDP growth (annual %),1978,7.073837733
Belgium,BEL,GDP growth (annual %),1978,2.841896582
Belize,BLZ,GDP growth (annual %),1978,7.920807179
Benin,BEN,GDP growth (annual %),1978,1.255078034
Bermuda,BMU,GDP growth (annual %),1978,1.452784504
Bolivia,BOL,GDP growth (annual %),1978,2.052694442
Botswana,BWA,GDP growth (annual %),1978,14.33280159
Brazil,BRA,GDP growth (annual %),1978,3.231709563
Brunei Darussalam,BRN,GDP growth (annual %),1978,6.775834956
Burkina Faso,BFA,GDP growth (annual %),1978,4.607825005
Burundi,BDI,GDP growth (annual %),1978,-0.940575989
Cameroon,CMR,GDP growth (annual %),1978,22.00300492
Canada,CAN,GDP growth (annual %),1978,3.953591268
Central African Republic,CAF,GDP growth (annual %),1978,1.209223477
Chad,TCD,GDP growth (annual %),1978,-0.469634188
Chile,CHL,GDP growth (annual %),1978,7.462926811
China,CHN,GDP growth (annual %),1978,11.88190617
Colombia,COL,GDP growth (annual %),1978,8.46345
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1978,-5.345291528
"Congo, Rep.",COG,GDP growth (annual %),1978,6.35974701
Costa Rica,CRI,GDP growth (annual %),1978,6.267686829
Cote d'Ivoire,CIV,GDP growth (annual %),1978,10.90945365
Cuba,CUB,GDP growth (annual %),1978,6.595998422
Cyprus,CYP,GDP growth (annual %),1978,7.777405016
Denmark,DNK,GDP growth (annual %),1978,2.27454664
Dominica,DMA,GDP growth (annual %),1978,11.77249771
Dominican Republic,DOM,GDP growth (annual %),1978,2.140684677
Ecuador,ECU,GDP growth (annual %),1978,5.706824945
"Egypt, Arab Rep.",EGY,GDP growth (annual %),1978,5.779710067
El Salvador,SLV,GDP growth (annual %),1978,5.322765837
Fiji,FJI,GDP growth (annual %),1978,1.863400801
Finland,FIN,GDP growth (annual %),1978,2.91970809
France,FRA,GDP growth (annual %),1978,3.978805853
